# Extent Types ...
<ExtentType name="DataSeries: ExtentIndex">
  <field type="int64" name="offset" />
  <field type="variable32" name="extenttype" />
</ExtentType>

<ExtentType name="DataSeries: XmlType">
  <field type="variable32" name="xmltype" />
</ExtentType>

<ExtentType name="complex test type">
  <field type="bool" name="bool" />
  <field type="bool" name="null_bool" opt_nullable="yes"/>
  <field type="byte" name="byte" />
  <field type="byte" name="null_byte" opt_nullable="yes"/>
  <field type="int32" name="int32" />
  <field type="int32" name="null_int32" opt_nullable="yes"/>
  <field type="int64" name="int64" />
  <field type="int64" name="null_int64" opt_nullable="yes"/>
  <field type="double" name="double" />
  <field type="double" name="null_double" opt_nullable="yes"/>
  <field type="double" name="base_double" opt_doublebase="100000"/>
  <field type="variable32" name="variable32" />
  <field type="variable32" name="null_variable32" opt_nullable="yes"/>
</ExtentType>
# Extent, type='complex test type'
bool null_bool byte null_byte int32 null_int32 int64 null_int64 double null_double base_double variable32 null_variable32
F null 31 null 1706720054 1449953236 -5864872785528539851 -6023979751755865339 0.750918422 0.593831145 259548.18 72FA5BE2C63D9DC669D72ED691AFB5DA 75E4E9E2710DBEC4E7706D7D3F0A79DC
T null 122 null -889857362 -956150236 -3913478276437596297 -4149043729918856396 0.0883005188 null 526110.703 78120D50AFFB9C741B4C23D85CAE5E28 7B5A56F0B9A53E2144B128B1BF970E0C
F null 119 221 -1092435370 -1581014927 -5300435203364685230 null 0.946005853 null 544689.685 15FF211870BB139FC7CACF6E691CD2BF 11BAD73C02A66A3F86649822F06A4EE8
# Extent, type='complex test type'
bool null_bool byte null_byte int32 null_int32 int64 null_int64 double null_double base_double variable32 null_variable32
F null 21 101 -1976197245 -3541660 4190044475285404500 8710562986950636996 0.198872213 0.698895261 392871.941 0234482DC1E9C2A245A9F1C47A447E56 null
T T 43 null -1661180855 null 1070185331079924528 -70979519670161698 0.727879563 null 318994.85 C285665ED6AD423A2FE2A6673272FB9F C3D594D3494A242F773A4B682B9E7C76
F F 101 null 681461907 -1480892131 -2597395142973357723 null 0.781165542 0.744770231 872315.097 1D5DE77CD315806EA1D64942434C0662 null
F null 140 null -232394062 null 7217089537049891749 -828411680055576987 0.378258468 null 27645.4286 37E75DA5E25FB9A031416B3FDF0899FF 639213182DE5E3948AF93C2BA15FC5F1
F null 218 null -900154479 null -755154618459243001 5272954908363361033 0.0992593091 0.329330717 813230.446 41DCBF58D14F0C622107CFAD178A7990 E48D040D11FD4EF3EB5F64B0F9F648FA
T null 114 42 -10172105 406672924 -8726838319990878146 1166911121092924491 0.539038344 0.974278788 355198.651 D419EAAC4DF4309D7921F4F9AD0E23DE null
T null 159 null -118940574 null 4625377747280898955 2168267052100189201 0.821313614 null 878948.962 58B7F9A0729801F46A2E5E8CA346CE83 1088B4A73A5CBA925240BB58DB8CE172
T T 240 null 1127708845 null 2109897397644539608 null 0.403014173 null 762024.548 C707CB81B94D5BBE9D58351538717D30 34512C94AAF2070F98EBCF0CCF78B3F9
F F 196 null -935205943 758673154 1827422401363973269 null 0.373711456 null 734886.893 4227C7A37C04098683785F7AB789428E null
T T 121 null 1052281043 null 1945891907164206482 -1152379891847279480 0.679209224 null 577882.128 213A204FE62A934DD7F1FFE030F860A7 null
F F 26 211 -1732861321 -632381495 9158211087103400431 -2896568938825031007 0.403826428 0.68729861 387450.499 605B108E158DD28443F374FC7257F694 748C39C209725406BB1FE3A594033FF1
T T 77 null 828180895 null 1126354251522184452 -8344268355413780084 0.220444497 0.889383671 504660.203 61D2949CE3766DEF1188782608C00CBB null
F F 150 142 1709198597 null 193984168775792462 null 0.213126369 0.896201655 691900.105 284CB516B4B37BC655AB4820C97AC2C3 null
F F 95 214 -1172139808 -1928250818 -4856278275903426011 null 0.741754306 null 544893.668 751B4A091C9AA9A3A14C4CE998F3D1AD null
F null 10 null 660050687 null 4236759377713563569 8277996492202998422 0.405072674 0.0864039594 166882.947 B8594410AFDC169A19BC3898270764E6 C5AC9EC8AB0D0ECC35588B92E2742F28
T null 40 129 556987030 null 3442236432564259331 null 0.907032978 null 870929.477 8D7B8C149EC27C85275B05F6546CB262 null
T null 235 null -1204924024 null 3623844499294665153 null 0.301749655 0.358840308 569482.699 F9ECA95044E2F1F5E6733E6517EAAC08 null
T null 59 null -1782378304 null -295889021467900759 6069884554653901142 0.887204721 0.483414172 840787.258 2E066F6A0CE16DBDD3C116F52DD63F87 null
F F 96 null -2020153857 null 3797096191334048390 null 0.53652984 null 741853.283 8FABD37916FC534C4903978EE3D5E386 null
T null 160 null 1055360907 1783614718 396160430914381377 5635336540819758575 0.587270578 0.539325082 625910.344 FD8EABB8B9446FC74DF6AF5E859AB83C null
T F 48 null -1900880917 1699069126 116724370002718728 -6260943759253617346 0.902753312 0.72964906 137498.795 C98DA0042B326DA42144996DABC1A7BD null
F null 146 null -2065327770 null -1399740980252285210 5040430534297894337 0.177639968 0.841455357 534152.9 9551627C724BA07C5C499D12C47FBEEF E26B50EB1B385F738D4D0E9F2774C50F
T null 94 158 1314065301 514140652 -7016202379758094871 1071994506770553644 0.510761518 0.32212335 239421.512 D78FB40B9B601C2FC924E5ABBC475A5F null
F null 105 null -827930972 null -8094610045755169326 null 0.171156426 null 479250.93 94681D16263408A4599C6C76DEFAF295 1873D56BA575F6F19E260E85D733B565
T F 250 null -1533378335 350908141 2345773833658024772 null 0.363605258 null 644025.167 0EC04DDD83886A1D888EF5AA56AE5CBA 378C73BE3A08A57764FED87BCBB7E996
F F 230 238 -835024989 -2111022146 824152019278258009 null 0.613959715 null -52275.3924 E5A31F6EEA13A6844946B9F5C0F3A546 E5309D3D62C5A99AA0CA6B48CFCED977
F F 198 39 -1740997579 null 8056099040265015610 null 0.491793626 0.106906903 868146.364 7A99C2C15BC91CC776C643C1C969C80D 380334C9FB39609C96D57DE13989837B
F null 96 null -1383923129 null -3035669235525635519 2965418123983472995 0.282877108 null 819788.334 E3E07E5E0008B1B515BA2954BDC015C1 53DD0C55352C8E1AE8C7A5FE53ED68AB
F null 213 null 1150923515 429269030 4998050266591982602 8225820737225728950 0.637053602 null 205533.294 062A6F7C6C144257EA57BEE30EBA6E0D B136E36FFBF0A889E65FB9027C447C55
T null 4 61 -64241758 -44013261 4858640741299757133 197026529961719171 0.724814776 0.916160723 650550.479 EAC556921332A5DB8D52F6DE8BA1C2D9 null
F F 194 null -1212262995 null 9164023488955286482 7129577577798580877 0.317707872 null 413390.194 F01560791988BE538C0007849C5CD9A4 A5CEC27147D64366181E9C426012A150
T T 65 244 569029214 null -1730801310332506040 null 0.42043525 0.357881248 402321.905 FFEE700AD3309B1ABAC60CF3318EA4A4 null
F F 229 null 1101626014 null 6229308299198566916 -996323042300777756 0.589268532 null 450695.785 6F825CEA87285763B7D4183965276538 null
T null 135 198 -1682653552 293106506 6087715440664050467 8195091186250300336 0.785252089 0.0259494558 610421.478 A9CF5B39A0F42FEE8C120B9EBABBEFA8 7A15C1B810C37A94E2B2BF42EBB0DAE0
T null 31 234 1172673944 null 1876001805897315086 1923077245144446 0.775138396 0.747463567 885454.727 762193AC9117DD7C21E7126F8A3CEAC8 null
F T 45 null -1474916961 -2125912894 2110233933917005403 null 0.576445684 null 811898.075 3397DFFD77BD0DE8333E2927CDF74214 DBED4F36EA620CA952A1C20F696187FB
T null 104 64 -1726386857 -950526667 -3798642461766071480 -4028113509290898973 0.920154294 0.801040032 -52592.244 181F93DA71E1A42EADA74AC1357D5D67 1C6F535E7E918F9C46B2F96975B66712
F null 31 null -754081519 null -7784791748376348497 null 0.418071422 0.122369544 770296.692 76225C1F4CE31E8829DC7865D0821EF3 94DE0FE2C7BC0C43A9A5DCCB5F2E9DEB
T null 247 234 1715138245 null 7759171731297892553 -2618298693765184146 0.865138909 0.551223595 437563.739 8FF406C7CF759A8501D0A793924CFB2B 006078C4398387AFD02B1405C01861C0
T null 138 null -1959102531 -587568087 2438457012416131266 -7039564479105775060 0.778186129 null 386042.743 FD28CD54B6B2F1595638D071E234BA0C 53B2B45ADA44B020D23C2CF01549A04C
F F 109 null -1814408704 null 1161024039701135858 -5345812282854789374 0.615186008 null 266252.777 8FCE4D39105EA7D6318F2C3AF5083FFA C8A330079E9371CF9EF39A9963655249
T T 130 null -1014787334 null 6278839328250370658 null 0.0229849716 null 304517.016 733FC21BCC803D43658081EF1F946FC3 400BB74D08A7EDE4ABCFD3D0E96CA394
F null 49 119 1226109694 1322132316 8814382275160782217 null 0.74951291 0.978771619 3044.44657 9F8015A34555E5A8F8B3FF5AAD73C5BF A74E32574A4FD889C48D5493DC92416E
T null 109 67 1423137011 null -1641433161852417934 3643685474291618777 0.721797906 null 522087.692 FFBDF3E7ABB64DEA9C955E8A22BF6A63 null
T null 202 11 -1342536857 null -7935034218999541990 null 0.570331702 null 872169.039 A13E3DAAA02D919289E959CE6B6491D4 null
F F 0 3 1043176199 null -5744226497282150838 -3545302522900042913 0.281098792 0.520529134 44786.1995 16629318D8B3543CE1EFFAE26438B3A0 null
T null 226 null -830656826 -1513211224 -8486634425189233740 null 0.273770503 0.126695196 499623.174 C50532914F59B2E757C17BC8EE50B818 09500678573BC8F6D1EB8304E62581D9
F null 85 229 -1673030259 null -3557939584302479690 null 0.913503623 null 302653.494 E99849551B07BCF933DF95236BD8D4AA D18126BA3870292683DB8906911BC125
F F 40 null -405941535 982534726 -6165510692868133897 3195306135069133801 0.886615775 0.809371307 84235.2026 2623CE9E36C786C985D37280E0996257 null
F null 48 null -177624041 null -1820433695656735667 -6676641217199205185 0.651698037 0.355128901 604261.721 5469B2ECE5AA1B4F63AFF2253DE96115 A38C59812E69715682F56B6929DD5C59
F F 215 247 -1195690762 null -3112241717555707335 null 0.136876746 null 658668.976 B2079162E75652FD2EC6B7765AD2F630 4ADD47FE8688A5886387CC4282C5AD57
F null 114 null -1554654444 null -8351013383613395335 null 0.64066814 null 8159.88234 391EDEEE67E654E6477E8FB6FDAD83D3 1BF367E756849D0B36E7A5E6AE41ACBE
T F 55 152 -379510022 186327682 -4192549685226589534 -7027983677320918812 0.364760136 0.140903721 476371.267 853F52657F2827589254E62D43C00BE3 null
T null 34 51 260141783 null -6629016106989045570 null 0.496974116 0.249315607 606300.255 6A9D7BCFF1C377C120FF56D2053A2FDD 3E2389DE7FAD2965024460CE64096314
T null 108 104 83468090 435502881 -1671162875321549236 -2362801648253333394 0.84470239 0.959124428 62675.2636 45BDD841A0F724E6DEAE55AB87E416C1 EAF9758ACC8BFD5598773DE6BFF79F4F
T F 156 null -571774846 null 1863310722872468818 3980498586844397708 0.901043403 null -7797.88593 F45DBE54D51DC669C8080DFA31CBE7E7 null
F F 127 null 1446730864 null -8608896091858244811 null 0.744805549 0.918616314 374861.434 A619855D206B296AA9C1A2B44AE156D4 4CE78C7B8B110605FF2D3584AE7AB7FD
F null 130 null 1084317876 1491048343 -4785569473896220444 null 0.447463768 0.250666219 582008.162 453E889B314BE525B900197F11B309E1 null
T null 165 195 1515641225 1728880298 3435254753110223641 null 0.64041376 null 398475.941 E9A7B0F583FB18B07EE85E3244E1CB84 2E6D0F01A8E429D1BFE6E63D61804409
T F 55 173 -754322744 2099961200 -3646787027102199424 null 0.0411028652 0.372909783 -11305.8414 5DC35BE6A75516944C79E6CB440DFA33 096E0C16347F6C8C63A20717C01D09BC
F null 249 null -1409426152 null 7009877935590872705 -5006497130258677066 0.288014642 null 348190.881 112EF5556E680266EAA9E469A71CA90C null
F F 118 130 1055666931 null -7936424729430873841 5363991490517707636 0.0926964582 null 667132.805 DE2C1BFA90961B3AE1B8E6F2BEF599B3 null
F F 17 216 -1829989365 null -6687028271233831070 5633865049150064158 0.130011804 0.169446211 48521.6243 733EE2AC5CD731207B9ABC8F12BF171F 31B89E667A88FD734406E73F53887AD5
T null 243 136 362804694 null -2084937976730522123 -2344902756950794548 0.41608085 0.156232493 772639.632 0156EE6A3F085940B16EC9B53D15017F D0A1A03CC78A02432F6B3BF86EE82A6E
F null 36 null 1824763051 1304896669 1368138457037785721 null 0.863561875 0.423284714 374879.025 E45C7CA47AA7184C6EBEBB37DCB27CE5 null
F null 45 142 -1025456533 null 5531960911451432095 null 0.90672939 null 691054.436 64CA0CA5CF397D9C4C293B52A83121A5 null
T null 151 232 -1482805868 467461482 -2292403781619567210 null 0.129785585 0.240865468 412241.872 764AC663D06CC55B3413C06EDEF04C39 F3D31BF1B08B34EDDA84B4A90044FA31
F T 149 null 1957447112 null 5569512214225228558 null 0.507922259 0.738087337 392391.276 E3A29A2E71532F1021072357EA103391 586CBF9AC3A57EDB40481C64C08EB56C
F F 159 26 -310774138 null 6960792713055643679 null 0.700901687 null -41535.91 02DD936CD954CC9793F86F362D4ADF92 null
T null 212 47 -718435628 null -6333398495813312802 null 0.701416697 null 49704.5828 05756F9448404B871DD7DAD8C7FFFEBF 5DB1F7DA30A2B73ADD2318B119231BF5
F F 67 188 -448122560 null 4425721544191056112 null 0.760727808 null 56261.3121 3908CBEEEB00143435A578A8F120DA6D 0728E13823AA6D7379563BA846C1E063
F null 66 191 224583387 null -2330630290420057089 5914592917529571813 0.14136233 null 342469.563 0CF41B0FBD1B4A957B5371BFB7E4D7A5 null
F null 174 null -1000027585 null 7443848788660894446 3507389209820324558 0.0117292675 null 647063.303 5A8FD88A46235252254FB66DE1EC8E3B BE85F7698D7A76EB96AF02FA55E4AD4D
F T 141 252 321108450 null 8655182935435411661 null 0.302794954 null 132040.21 01520A233F58E27075046DE4A5D81537 71AD50AD5EFA4984F42093DBC4120D7C
F F 136 null -1535269681 null -8014333430587338811 -68370160305669827 0.997627318 null 209628.448 C299D784E3B23942795B3CBCE472F6EE 114C9A8593751FD9EA65671F7D04B235
F T 84 null -110011863 null -2811425147758607852 -9044779659122452877 0.983780079 0.0687191273 19375.7718 FC43DE13D9540F6AF19EAFB311D499F4 null
F T 136 null 1933289135 null 3998085760571857772 null 0.925349035 0.760437979 11241.012 21E559E4073CFF028FE92E2423B699BD 77F297CF036B91B9260524FA4E76EFB1
T T 124 null 1276530458 null 2256462276734671563 null 0.942175843 null 496277.825 A54C8CEE1E54DBC83C76DDA157FE3889 null
F null 64 50 -1737083124 null -1514837646323786658 null 0.450319627 null 891174.818 026F563704A4370482B8F2976757EE54 BF3CCE7A67703842B10CF863EBF445AB
F T 109 181 1473485474 null -2142312202116165304 null 0.284204017 0.892094301 151109.436 47F638EC301F914871B69A365E39E322 null
T T 84 null -836004331 null 3357635682713336969 null 0.489338762 null 696475.116 875307ECC2E18CC72B7677918635274C FB181780A367CC9FE4DE81FE35D4FD4B
T null 42 180 -1953736265 null 2835907565300643745 2749454997114621425 0.255926696 null 624680.123 AF7B9960A7C5E128AF2659E0C951F77A null
T null 226 2 -443546178 null 5082394494816643396 null 0.923698594 null 132715.322 E7748D8824ADA07EEDB791D8597180C2 null
F null 62 null 1553392234 1106784687 -2313785802565556639 null 0.0407316973 null 869205.777 D37E31E8174545250072F0738467F4D2 null
F F 23 234 -1564402658 null 7133735265691671455 -810014395905772930 0.872605256 0.51116011 193069.498 3CBEA67986E2A8EA3CD1CD8DE8BE4A02 BFA44FC10BF48E4D51A4798CCD20AE8B
T null 133 244 -851599962 -676639094 8501468860178134994 6802405772251406773 0.856313792 0.258114735 268803.885 965150156FBAC433D7F887ABF304F287 4C65999837C550E68D067549535369A9
F null 29 null -1932822693 -906620293 -374937175180996757 null 0.853155921 null 368229.589 97B1FA38BFE6E6957BB91DFEF4BF8AF4 null
F T 66 90 237360521 1135609857 -2040195575218639308 680568312849914671 0.887848068 null 286295.808 8E94829ACAB077DF869C1A3847437866 2F475EB3CAFD35661468144EE776EB82
F null 247 50 879764397 null 6763103894350621070 null 0.488994801 null 15754.0016 E717EB7AFE48AC246999DCB9D17B116B null
T F 210 10 -430109058 null 4794489746386928786 null 0.662230035 null -69663.0334 0DEACE18B3D56DB464FD4E42261724D0 9FB383E5D3B2FC8AA0F75D0AF87AF69D
F T 51 null 379255613 null 6987805493140132183 null 0.199978733 0.139675912 830962.465 5B21FC48F4B49B61E08186FA5C2A7397 null
F null 139 null 2104418332 -1973713450 1925265761823434217 4381653555974002912 0.50421265 0.476933731 225054.99 EE9A5FCFB4A240965624C9950C13E528 72EDA52D2BC5393EA93E7AD45179CCBB
F T 154 236 -1424640424 505887370 4784256939601184566 8492513487515225451 0.482795356 0.775785646 60864.8257 39866C44460A0378834DBCED9E7E304B 25DD8AD01503FC02190FC492067F14F8
T null 51 164 1273654043 null 7543122417911512192 2233954165096389020 0.95318762 null 709264.511 9D9906A1C7550FF01BB6F2F2F648BB9F null
F null 30 null -852372763 -441023210 4654610256501421845 null 0.569057937 null 188010.187 3D3603C6F6EA9C68890105913EE8F4DA D60DDB92E102BDAEFD775E4D0AA8DC1B
T null 230 null 793677184 null 6892805080591616052 4905332572858777996 0.988152247 0.369592924 680762.787 979C819C8BCC0F1A7A4C1D71BEC5A023 null
T T 63 null -1237706821 -823961194 -6907857300810940712 -9115579626075781841 0.210669765 null 362700.405 F68C31539926D7F228030F891F44DFE3 null
T null 108 96 477789545 1284031753 -7396230902925796279 -9050165655930283808 0.763349195 null 521.273495 9261FB22F8830A35C0795FF32ABE3196 1F8206910B1CCB77488657CBAFA84DC3
T F 139 null -1419930031 2124942096 -8121542959233646817 -6412515176851204425 0.0536490712 null 735866.988 C8D9A639038E4A89584308706B96FA6E null
T null 246 null 505262355 null 7851328055185199632 null 0.119302576 0.566608821 579134.141 8DF9AEB51DC8A275DE12B1E748242B97 null
T null 199 null -217671052 null -222178127436308179 -5514341544333765938 0.936523949 0.323235252 183294.117 FB7B21E39E67EEE63FE0CD1A9E2EA34F C032F2723825220C53973F33587D42E8
T T 192 null -976304564 null -591937960017230820 1317766912263850978 0.506074967 0.259601103 -41152.5698 C79EABA7CF37B8A85DB1D40AE75AA81F null
F null 137 null 82532750 null 3726584733264940893 null 0.809765328 null 537897.88 D10849ED417870FC872227B690E010B8 F38CAA420F36E2677347E6C397A04DB3
T null 179 140 -1780591307 287458120 879973431510941080 null 0.304027334 0.726829143 577057.359 A337DCF794C2728369F1EBB67A279DB0 10115777FE92E27E9D7B561E606E881D
F T 243 26 963374239 null -374778555088375706 null 0.804121641 0.920691786 126291.709 25EA105FDC6CA65822792DBA8C75542E A3A87513595BB7AE934ADB31D368A213
F T 57 null -133914434 null -8137567311900663028 -6621304067550286493 0.26178202 0.523215954 490842.108 40426697790B3ED6D49EF79E2127F9DE A7E864AF7E6F17C2AF56F0FA8828B1D7
T T 139 null 447846598 -127811149 1843677797026260387 -4848641880112878964 0.40066917 null -61720.5378 E365244CC908AD58BB4D4F397E4D4E94 2320F04AC2E7D096F402DEA4207B87F2
T T 140 43 -408194498 1748653618 1842956444063925241 null 0.33565947 0.158436339 313918.967 2F8629CE0969A34579E21C8CE75A48AC 24724AACF4F4668AC75EEF3B88D392AF
T null 145 null 2140667181 null -9136317701387932021 null 0.41781042 0.838223926 71856.9966 68CCD6BC3E981F97AFC59AA98B67EA3E null
T null 10 null -836458832 null 3887303349525752049 -3312820997409959916 0.797993158 0.731918793 859912.265 4B90B514CAEC2BDC34AE6ACB7E5D8855 B61D275645DC5577A8722776BBC2408F
T T 28 null 604570891 null 6206877392757860775 null 0.688814181 0.7854707 870838.507 CE3BD98DF414B844CD6F0D4750B66D9A null
T null 187 null 132996267 970650633 479595514629778460 -8834633370041545913 0.0741161395 0.379529432 570408.372 025FE75581EE78E7292CF7250C58D0D8 00313E3EB14B763A81DBF8011FB04402
T null 57 null 1503673758 1140427298 -1192574677799895352 -6793458540672361367 0.570106216 null 238202.918 68C344A6A9BBEEAC74DB7C1C63691876 1EB0398B7918EC9F6E20AD7DD933B37A
F F 65 null 1436616246 919555263 -7339441747677447279 2526526455045900365 0.288471611 0.906233554 294767.769 6B3D4FB15E2F8BCBC97177015A5E4FD6 null
F null 120 null -495204986 null 2344250657570452442 null 0.221200352 null 3966.32426 F758DF473DF16B8F26B206C06D1DF4F7 7AA3313566F527AECA6A7140A74506E3
F null 153 56 1323129596 null -5833138712213656054 6004659077210579287 0.0906855696 null 467869.699 E0D110BD05F85DB242556C747AB8E8C3 67F5E2057C74BD7F517A7AC142383695
T F 90 193 1814046397 1089252799 8334068958600716640 5456537980696326840 0.623646817 0.654633182 308727.892 EE897CFC758532100FE6EA1EEC121EA7 8049084950957CF417557F1F05E27217
F null 121 null -1909538935 null 2853728411205867644 null 0.153689234 null 277791.452 6E761E01F3C6231AE07F1FDECDE7746B null
F F 93 null -1821950963 null -1823410146734879297 -1369590753601311460 0.517892721 0.566703879 184460.679 CFB655EF74129CB4411F175F19F0ED71 1F7B9AC4961A16283746F440926491C3
F null 44 null 584362541 -1781214346 5913677864396836517 8995848847006199245 0.48992895 null 90177.6689 8A2677521EF2783F991852C5BF109C37 null
T T 1 27 -1536758992 null 2496283292680846043 7414135148743447139 0.926769482 null 808750.391 F3851D2598D80C64F5794A3ACCE26476 null
F T 148 null 2073039125 null 1577425170786699055 null 0.79054905 0.270692381 799440.221 570F3D617130CCC04EA506FDF19ABA20 0F4AD81B1A3888BB9E328CC9E7CB48C3
T null 116 null -2001541273 209377883 -3289152191948173861 -6414195899625224240 0.837277625 null 700032.889 55E1C9592C7DB45818DA808A2B61DF5E null
T null 175 null 1265850339 899905489 2861586603421017247 null 0.0744551685 0.636841474 99452.7627 642E3439BD1E03291B2BE1533E359573 null
T null 116 120 -296814952 null 14210473990668172 null 0.364740485 0.999354317 252782.843 6D5F35F838EB047D6A832D9264B4CEBE null
F null 66 null -560214972 -1247439422 -7587374950439871742 null 0.208031422 null 529095.282 C1371AFA5CEEF6C26A81C044883BC1CF null
T T 243 null 1452493464 null 6819568659815617732 null 0.870130032 0.25536467 5118.62527 887A10C4B15074F60B3806601F52FBDF null
